square_footage,bedrooms,bathrooms,neighborhood_rating,school_rating,property_age,lot_size,price
1.2185261116572548,0.3941117829779399,-0.3952793462381479,0.21125363706585898,0.19784057243455727,-0.17420916701361247,0.11877086427726072,1026138
1.5316888960039974,1.625711104784002,1.2517179297541352,-1.549193338482967,-1.5150648166092298,-0.5251130703561808,1.487165931946656,990152
-0.9576260894789698,-1.4532871997311532,-1.2187779842342894,-1.549193338482967,-0.829902660991715,1.1416804705210188,-0.3015938781226646,387917
-0.5494799981681999,-1.4532871997311532,-1.2187779842342894,-1.1971039433732018,-1.1724837388004723,-1.1391949012056755,-0.5458933205098373,511592
-0.7037103183870161,-1.4532871997311532,-1.2187779842342894,0.21125363706585898,-0.1447405053742001,0.264420712164598,-1.6289777514115793,566808
-0.7366253257507879,-1.4532871997311532,-1.2187779842342894,0.21125363706585898,0.19784057243455727,0.22055772424677694,0.6441384060823818,658057
1.1414109515478466,1.0099114438809709,1.2517179297541352,-1.1971039433732018,-1.1724837388004723,0.4837356517537032,0.5021901772568393,903239
-0.22597249722141458,-0.8374875388281221,-0.3952793462381479,-1.549193338482967,-1.5150648166092298,-0.9637429495343913,-0.47854304008327236,574820
0.27339518592609413,0.3941117829779399,-0.3952793462381479,1.6196112175049198,1.568164883669587,1.5803103496992295,1.3340810425781382,987275
-1.3281550295168576,-1.4532871997311532,-1.2187779842342894,-0.1408357580439062,0.19784057243455727,-0.8760169736987492,-2.0527011692133543,467668
-0.6021440099502346,-0.2216878779250911,0.4282192917579936,-0.1408357580439062,-0.829902660991715,1.0100915067675558,0.08306284158391129,621703
-1.4560533438446563,-1.4532871997311532,-1.2187779842342894,-1.1971039433732018,-1.5150648166092298,-0.17420916701361247,-0.823779516915507,326346
-0.3726793871856544,0.3941117829779399,0.4282192917579936,0.21125363706585898,0.5404216502433147,-0.612839046191823,-1.1481568517783594,775754
